2021-01-09 14:59:48 status half-configured xxd:amd64 2:8.1.0875-5
2021-01-09 14:59:48 status installed xxd:amd64 2:8.1.0875-5
2021-01-09 14:59:48 configure libcap2-bin:amd64 1:2.25-2 <none>
2021-01-09 14:59:48 status unpacked libcap2-bin:amd64 1:2.25-2
2021-01-09 14:59:48 status half-configured libcap2-bin:amd64 1:2.25-2
2021-01-09 14:59:48 status installed libcap2-bin:amd64 1:2.25-2
2021-01-09 14:59:48 configure vim-common:all 2:8.1.0875-5 <none>
2021-01-09 14:59:48 status unpacked vim-common:all 2:8.1.0875-5
2021-01-09 14:59:48 status half-configured vim-common:all 2:8.1.0875-5
2021-01-09 14:59:48 status installed vim-common:all 2:8.1.0875-5
2021-01-09 14:59:48 configure libslang2:amd64 2.3.2-2 <none>
2021-01-09 14:59:48 status unpacked libslang2:amd64 2.3.2-2
2021-01-09 14:59:48 status half-configured libslang2:amd64 2.3.2-2
2021-01-09 14:59:48 status installed libslang2:amd64 2.3.2-2
2021-01-09 14:59:48 configure libiptc0:amd64 1.8.2-4 <none>
2021-01-09 14:59:48 status unpacked libiptc0:amd64 1.8.2-4
2021-01-09 14:59:48 status half-configured libiptc0:amd64 1.8.2-4
2021-01-09 14:59:48 status installed libiptc0:amd64 1.8.2-4
2021-01-09 14:59:48 configure libncurses6:amd64 6.1+20181013-2+deb10u2 <none>
2021-01-09 14:59:48 status unpacked libncurses6:amd64 6.1+20181013-2+deb10u2
2021-01-09 14:59:48 status half-configured libncurses6:amd64 6.1+20181013-2+deb10u2
2021-01-09 14:59:48 status installed libncurses6:amd64 6.1+20181013-2+deb10u2
2021-01-09 14:59:48 configure libmnl0:amd64 1.0.4-2 <none>
2021-01-09 14:59:48 status unpacked libmnl0:amd64 1.0.4-2
2021-01-09 14:59:48 status half-configured libmnl0:amd64 1.0.4-2
2021-01-09 14:59:48 status installed libmnl0:amd64 1.0.4-2
2021-01-09 14:59:48 configure udev:amd64 241-7~deb10u2 <none>
2021-01-09 14:59:48 status unpacked udev:amd64 241-7~deb10u2
2021-01-09 14:59:48 status half-configured udev:amd64 241-7~deb10u2
2021-01-09 14:59:49 status installed udev:amd64 241-7~deb10u2
2021-01-09 14:59:49 configure libxtables12:amd64 1.8.2-4 <none>
2021-01-09 14:59:49 status unpacked libxtables12:amd64 1.8.2-4
2021-01-09 14:59:49 status half-configured libxtables12:amd64 1.8.2-4
2021-01-09 14:59:49 status installed libxtables12:amd64 1.8.2-4
2021-01-09 14:59:49 configure gdbm-l10n:all 1.18.1-4 <none>
2021-01-09 14:59:49 status unpacked gdbm-l10n:all 1.18.1-4
2021-01-09 14:59:49 status half-configured gdbm-l10n:all 1.18.1-4
2021-01-09 14:59:49 status installed gdbm-l10n:all 1.18.1-4
2021-01-09 14:59:49 configure libisc-export1100:amd64 1:9.11.5.P4+dfsg-5.1 <none>
2021-01-09 14:59:49 status unpacked libisc-export1100:amd64 1:9.11.5.P4+dfsg-5.1
2021-01-09 14:59:49 status half-configured libisc-export1100:amd64 1:9.11.5.P4+dfsg-5.1
2021-01-09 14:59:49 status installed libisc-export1100:amd64 1:9.11.5.P4+dfsg-5.1
2021-01-09 14:59:49 configure liblognorm5:amd64 2.0.5-1 <none>
2021-01-09 14:59:49 status unpacked liblognorm5:amd64 2.0.5-1
2021-01-09 14:59:49 status half-configured liblognorm5:amd64 2.0.5-1
2021-01-09 14:59:49 status installed liblognorm5:amd64 2.0.5-1
2021-01-09 14:59:49 configure nano:amd64 3.2-3 <none>
2021-01-09 14:59:49 status unpacked nano:amd64 3.2-3
2021-01-09 14:59:49 status half-configured nano:amd64 3.2-3
2021-01-09 14:59:49 status installed nano:amd64 3.2-3
2021-01-09 14:59:49 configure sensible-utils:all 0.0.12 <none>
2021-01-09 14:59:49 status unpacked sensible-utils:all 0.0.12
2021-01-09 14:59:49 status half-configured sensible-utils:all 0.0.12
2021-01-09 14:59:49 status installed sensible-utils:all 0.0.12
2021-01-09 14:59:49 configure libnfnetlink0:amd64 1.0.1-3+b1 <none>
2021-01-09 14:59:49 status unpacked libnfnetlink0:amd64 1.0.1-3+b1
2021-01-09 14:59:49 status half-configured libnfnetlink0:amd64 1.0.1-3+b1
2021-01-09 14:59:49 status installed libnfnetlink0:amd64 1.0.1-3+b1
2021-01-09 14:59:49 configure procps:amd64 2:3.3.15-2 <none>
2021-01-09 14:59:49 status unpacked procps:amd64 2:3.3.15-2
2021-01-09 14:59:49 status half-configured procps:amd64 2:3.3.15-2
2021-01-09 14:59:49 status installed procps:amd64 2:3.3.15-2
2021-01-09 14:59:49 configure netbase:all 5.6 <none>
2021-01-09 14:59:49 status unpacked netbase:all 5.6
2021-01-09 14:59:49 status half-configured netbase:all 5.6
2021-01-09 14:59:49 status installed netbase:all 5.6
2021-01-09 14:59:49 configure isc-dhcp-common:amd64 4.4.1-2 <none>
2021-01-09 14:59:49 status unpacked isc-dhcp-common:amd64 4.4.1-2
2021-01-09 14:59:49 status half-configured isc-dhcp-common:amd64 4.4.1-2
2021-01-09 14:59:49 status installed isc-dhcp-common:amd64 4.4.1-2
2021-01-09 14:59:49 configure dmidecode:amd64 3.2-1 <none>
2021-01-09 14:59:49 status unpacked dmidecode:amd64 3.2-1
2021-01-09 14:59:49 status half-configured dmidecode:amd64 3.2-1
2021-01-09 14:59:49 status installed dmidecode:amd64 3.2-1
2021-01-09 14:59:49 configure libbsd0:amd64 0.9.1-2 <none>
2021-01-09 14:59:49 status unpacked libbsd0:amd64 0.9.1-2
2021-01-09 14:59:49 status half-configured libbsd0:amd64 0.9.1-2
2021-01-09 14:59:49 status installed libbsd0:amd64 0.9.1-2
2021-01-09 14:59:49 configure libelf1:amd64 0.176-1.1 <none>
2021-01-09 14:59:49 status unpacked libelf1:amd64 0.176-1.1
2021-01-09 14:59:49 status half-configured libelf1:amd64 0.176-1.1
2021-01-09 14:59:49 status installed libelf1:amd64 0.176-1.1
2021-01-09 14:59:49 configure libdns-export1104:amd64 1:9.11.5.P4+dfsg-5.1 <none>
2021-01-09 14:59:49 status unpacked libdns-export1104:amd64 1:9.11.5.P4+dfsg-5.1
2021-01-09 14:59:49 status half-configured libdns-export1104:amd64 1:9.11.5.P4+dfsg-5.1
2021-01-09 14:59:49 status installed libdns-export1104:amd64 1:9.11.5.P4+dfsg-5.1
2021-01-09 14:59:49 configure iputils-ping:amd64 3:20180629-2 <none>
2021-01-09 14:59:49 status unpacked iputils-ping:amd64 3:20180629-2
2021-01-09 14:59:49 status half-configured iputils-ping:amd64 3:20180629-2
2021-01-09 14:59:49 status installed iputils-ping:amd64 3:20180629-2
2021-01-09 14:59:49 configure readline-common:all 7.0-5 <none>
2021-01-09 14:59:49 status unpacked readline-common:all 7.0-5
2021-01-09 14:59:49 status half-configured readline-common:all 7.0-5
2021-01-09 14:59:49 status installed readline-common:all 7.0-5
2021-01-09 14:59:49 configure liblocale-gettext-perl:amd64 1.07-3+b4 <none>
2021-01-09 14:59:49 status unpacked liblocale-gettext-perl:amd64 1.07-3+b4
2021-01-09 14:59:49 status half-configured liblocale-gettext-perl:amd64 1.07-3+b4
2021-01-09 14:59:49 status installed liblocale-gettext-perl:amd64 1.07-3+b4
2021-01-09 14:59:49 configure libpopt0:amd64 1.16-12 <none>
2021-01-09 14:59:49 status unpacked libpopt0:amd64 1.16-12
2021-01-09 14:59:49 status half-configured libpopt0:amd64 1.16-12
2021-01-09 14:59:49 status installed libpopt0:amd64 1.16-12
2021-01-09 14:59:49 configure logrotate:amd64 3.14.0-4 <none>
2021-01-09 14:59:49 status unpacked logrotate:amd64 3.14.0-4
2021-01-09 14:59:49 status half-configured logrotate:amd64 3.14.0-4
2021-01-09 14:59:49 status installed logrotate:amd64 3.14.0-4
2021-01-09 14:59:49 configure libnewt0.52:amd64 0.52.20-8 <none>
2021-01-09 14:59:49 status unpacked libnewt0.52:amd64 0.52.20-8
2021-01-09 14:59:49 status half-configured libnewt0.52:amd64 0.52.20-8
2021-01-09 14:59:49 status installed libnewt0.52:amd64 0.52.20-8
2021-01-09 14:59:49 configure apt-utils:amd64 1.8.2 <none>
2021-01-09 14:59:49 status unpacked apt-utils:amd64 1.8.2
2021-01-09 14:59:49 status half-configured apt-utils:amd64 1.8.2
2021-01-09 14:59:49 status installed apt-utils:amd64 1.8.2
2021-01-09 14:59:49 configure iproute2:amd64 4.20.0-2 <none>
2021-01-09 14:59:49 status unpacked iproute2:amd64 4.20.0-2
2021-01-09 14:59:49 status half-configured iproute2:amd64 4.20.0-2
2021-01-09 14:59:49 status installed iproute2:amd64 4.20.0-2
2021-01-09 14:59:49 configure cron:amd64 3.0pl1-134+deb10u1 <none>
2021-01-09 14:59:49 status unpacked cron:amd64 3.0pl1-134+deb10u1
2021-01-09 14:59:49 status half-configured cron:amd64 3.0pl1-134+deb10u1
2021-01-09 14:59:50 status installed cron:amd64 3.0pl1-134+deb10u1
2021-01-09 14:59:50 configure rsyslog:amd64 8.1901.0-1 <none>
2021-01-09 14:59:50 status unpacked rsyslog:amd64 8.1901.0-1
2021-01-09 14:59:50 status half-configured rsyslog:amd64 8.1901.0-1
2021-01-09 14:59:50 status installed rsyslog:amd64 8.1901.0-1
2021-01-09 14:59:50 configure isc-dhcp-client:amd64 4.4.1-2 <none>
2021-01-09 14:59:50 status unpacked isc-dhcp-client:amd64 4.4.1-2
2021-01-09 14:59:50 status half-configured isc-dhcp-client:amd64 4.4.1-2
2021-01-09 14:59:50 status installed isc-dhcp-client:amd64 4.4.1-2
2021-01-09 14:59:50 configure debconf-i18n:all 1.5.71 <none>
2021-01-09 14:59:50 status unpacked debconf-i18n:all 1.5.71
2021-01-09 14:59:50 status half-configured debconf-i18n:all 1.5.71
2021-01-09 14:59:50 status installed debconf-i18n:all 1.5.71
2021-01-09 14:59:50 configure libnftnl11:amd64 1.1.2-2 <none>
2021-01-09 14:59:50 status unpacked libnftnl11:amd64 1.1.2-2
2021-01-09 14:59:50 status half-configured libnftnl11:amd64 1.1.2-2
2021-01-09 14:59:50 status installed libnftnl11:amd64 1.1.2-2
2021-01-09 14:59:50 configure vim-tiny:amd64 2:8.1.0875-5 <none>
2021-01-09 14:59:50 status unpacked vim-tiny:amd64 2:8.1.0875-5
2021-01-09 14:59:50 status half-configured vim-tiny:amd64 2:8.1.0875-5
2021-01-09 14:59:50 status installed vim-tiny:amd64 2:8.1.0875-5
2021-01-09 14:59:50 configure ifupdown:amd64 0.8.35 <none>
2021-01-09 14:59:50 status unpacked ifupdown:amd64 0.8.35
2021-01-09 14:59:50 status half-configured ifupdown:amd64 0.8.35
2021-01-09 14:59:50 status installed ifupdown:amd64 0.8.35
2021-01-09 14:59:50 configure bsdmainutils:amd64 11.1.2+b1 <none>
2021-01-09 14:59:50 status unpacked bsdmainutils:amd64 11.1.2+b1
2021-01-09 14:59:50 status half-configured bsdmainutils:amd64 11.1.2+b1
2021-01-09 14:59:50 status installed bsdmainutils:amd64 11.1.2+b1
2021-01-09 14:59:50 configure whiptail:amd64 0.52.20-8 <none>
2021-01-09 14:59:50 status unpacked whiptail:amd64 0.52.20-8
2021-01-09 14:59:50 status half-configured whiptail:amd64 0.52.20-8
2021-01-09 14:59:50 status installed whiptail:amd64 0.52.20-8
2021-01-09 14:59:50 configure libnetfilter-conntrack3:amd64 1.0.7-1 <none>
2021-01-09 14:59:50 status unpacked libnetfilter-conntrack3:amd64 1.0.7-1
2021-01-09 14:59:50 status half-configured libnetfilter-conntrack3:amd64 1.0.7-1
2021-01-09 14:59:50 status installed libnetfilter-conntrack3:amd64 1.0.7-1
2021-01-09 14:59:50 configure iptables:amd64 1.8.2-4 <none>
2021-01-09 14:59:50 status unpacked iptables:amd64 1.8.2-4
2021-01-09 14:59:50 status half-configured iptables:amd64 1.8.2-4
2021-01-09 14:59:50 status installed iptables:amd64 1.8.2-4
2021-01-09 14:59:50 configure tasksel-data:all 3.53 <none>
2021-01-09 14:59:50 status unpacked tasksel-data:all 3.53
2021-01-09 14:59:50 status half-configured tasksel-data:all 3.53
2021-01-09 14:59:50 status installed tasksel-data:all 3.53
2021-01-09 14:59:50 configure tasksel:all 3.53 <none>
2021-01-09 14:59:50 status unpacked tasksel:all 3.53
2021-01-09 14:59:50 status half-configured tasksel:all 3.53
2021-01-09 14:59:50 status installed tasksel:all 3.53
2021-01-09 14:59:50 trigproc libc-bin:amd64 2.28-10 <none>
2021-01-09 14:59:50 status half-configured libc-bin:amd64 2.28-10
2021-01-09 14:59:50 status installed libc-bin:amd64 2.28-10
2021-01-09 14:59:50 trigproc systemd:amd64 241-7~deb10u2 <none>
2021-01-09 14:59:50 status half-configured systemd:amd64 241-7~deb10u2
2021-01-09 14:59:50 status installed systemd:amd64 241-7~deb10u2
2021-01-09 14:59:52 startup archives unpack
2021-01-09 14:59:52 install libc-l10n:all <none> 2.28-10
2021-01-09 14:59:52 status half-installed libc-l10n:all 2.28-10
2021-01-09 14:59:53 status unpacked libc-l10n:all 2.28-10
2021-01-09 14:59:53 install locales:all <none> 2.28-10
2021-01-09 14:59:53 status half-installed locales:all 2.28-10
2021-01-09 14:59:54 status unpacked locales:all 2.28-10
2021-01-09 14:59:55 startup packages configure
2021-01-09 14:59:55 configure libc-l10n:all 2.28-10 <none>
2021-01-09 14:59:55 status unpacked libc-l10n:all 2.28-10
2021-01-09 14:59:55 status half-configured libc-l10n:all 2.28-10
2021-01-09 14:59:55 status installed libc-l10n:all 2.28-10
2021-01-09 14:59:55 configure locales:all 2.28-10 <none>
2021-01-09 14:59:55 status unpacked locales:all 2.28-10
2021-01-09 14:59:55 status half-configured locales:all 2.28-10
2021-01-09 14:59:55 status installed locales:all 2.28-10
2021-01-09 09:59:57 startup archives unpack
2021-01-09 09:59:57 install busybox:amd64 <none> 1:1.30.1-4
2021-01-09 09:59:57 status half-installed busybox:amd64 1:1.30.1-4
2021-01-09 09:59:57 status unpacked busybox:amd64 1:1.30.1-4
2021-01-09 09:59:57 startup packages configure
2021-01-09 09:59:57 configure busybox:amd64 1:1.30.1-4 <none>
2021-01-09 09:59:57 status unpacked busybox:amd64 1:1.30.1-4
2021-01-09 09:59:57 status half-configured busybox:amd64 1:1.30.1-4
2021-01-09 09:59:57 status installed busybox:amd64 1:1.30.1-4
2021-01-09 09:59:58 startup archives unpack
2021-01-09 09:59:58 install libklibc:amd64 <none> 2.0.6-1
2021-01-09 09:59:58 status half-installed libklibc:amd64 2.0.6-1
2021-01-09 09:59:58 status unpacked libklibc:amd64 2.0.6-1
2021-01-09 09:59:58 install klibc-utils:amd64 <none> 2.0.6-1
2021-01-09 09:59:58 status half-installed klibc-utils:amd64 2.0.6-1
2021-01-09 09:59:58 status unpacked klibc-utils:amd64 2.0.6-1
2021-01-09 09:59:58 install initramfs-tools-core:all <none> 0.133+deb10u1
2021-01-09 09:59:58 status half-installed initramfs-tools-core:all 0.133+deb10u1
2021-01-09 09:59:58 status unpacked initramfs-tools-core:all 0.133+deb10u1
2021-01-09 09:59:58 install linux-base:all <none> 4.6
2021-01-09 09:59:58 status half-installed linux-base:all 4.6
2021-01-09 09:59:58 status unpacked linux-base:all 4.6
2021-01-09 09:59:58 install initramfs-tools:all <none> 0.133+deb10u1
2021-01-09 09:59:58 status half-installed initramfs-tools:all 0.133+deb10u1
2021-01-09 09:59:58 status unpacked initramfs-tools:all 0.133+deb10u1
2021-01-09 09:59:58 startup packages configure
2021-01-09 09:59:58 configure linux-base:all 4.6 <none>
2021-01-09 09:59:58 status unpacked linux-base:all 4.6
2021-01-09 09:59:58 status half-configured linux-base:all 4.6
2021-01-09 09:59:58 status installed linux-base:all 4.6
2021-01-09 09:59:58 configure libklibc:amd64 2.0.6-1 <none>
2021-01-09 09:59:58 status unpacked libklibc:amd64 2.0.6-1
2021-01-09 09:59:58 status half-configured libklibc:amd64 2.0.6-1
2021-01-09 09:59:58 status installed libklibc:amd64 2.0.6-1
2021-01-09 09:59:58 configure klibc-utils:amd64 2.0.6-1 <none>
2021-01-09 09:59:58 status unpacked klibc-utils:amd64 2.0.6-1
2021-01-09 09:59:58 status half-configured klibc-utils:amd64 2.0.6-1
2021-01-09 09:59:58 status installed klibc-utils:amd64 2.0.6-1
2021-01-09 09:59:58 configure initramfs-tools-core:all 0.133+deb10u1 <none>
2021-01-09 09:59:58 status unpacked initramfs-tools-core:all 0.133+deb10u1
2021-01-09 09:59:58 status half-configured initramfs-tools-core:all 0.133+deb10u1
2021-01-09 09:59:58 status installed initramfs-tools-core:all 0.133+deb10u1
2021-01-09 09:59:58 configure initramfs-tools:all 0.133+deb10u1 <none>
2021-01-09 09:59:58 status unpacked initramfs-tools:all 0.133+deb10u1
2021-01-09 09:59:58 status half-configured initramfs-tools:all 0.133+deb10u1
2021-01-09 09:59:58 status installed initramfs-tools:all 0.133+deb10u1
2021-01-09 09:59:58 status triggers-pending initramfs-tools:all 0.133+deb10u1
2021-01-09 09:59:58 trigproc initramfs-tools:all 0.133+deb10u1 <none>
2021-01-09 09:59:58 status half-configured initramfs-tools:all 0.133+deb10u1
2021-01-09 09:59:58 status installed initramfs-tools:all 0.133+deb10u1
2021-01-09 09:59:59 startup archives unpack
2021-01-09 09:59:59 install libpython3.7-minimal:amd64 <none> 3.7.3-2
2021-01-09 09:59:59 status half-installed libpython3.7-minimal:amd64 3.7.3-2
2021-01-09 10:00:00 status unpacked libpython3.7-minimal:amd64 3.7.3-2
2021-01-09 10:00:00 install libexpat1:amd64 <none> 2.2.6-2+deb10u1
2021-01-09 10:00:00 status triggers-pending libc-bin:amd64 2.28-10
2021-01-09 10:00:00 status half-installed libexpat1:amd64 2.2.6-2+deb10u1
2021-01-09 10:00:00 status unpacked libexpat1:amd64 2.2.6-2+deb10u1
2021-01-09 10:00:00 install python3.7-minimal:amd64 <none> 3.7.3-2
2021-01-09 10:00:00 status half-installed python3.7-minimal:amd64 3.7.3-2
2021-01-09 10:00:00 status unpacked python3.7-minimal:amd64 3.7.3-2
2021-01-09 10:00:00 startup packages configure
2021-01-09 10:00:00 configure libpython3.7-minimal:amd64 3.7.3-2 <none>
2021-01-09 10:00:00 status unpacked libpython3.7-minimal:amd64 3.7.3-2
2021-01-09 10:00:00 status half-configured libpython3.7-minimal:amd64 3.7.3-2
2021-01-09 10:00:00 status installed libpython3.7-minimal:amd64 3.7.3-2
2021-01-09 10:00:00 configure libexpat1:amd64 2.2.6-2+deb10u1 <none>
2021-01-09 10:00:00 status unpacked libexpat1:amd64 2.2.6-2+deb10u1
2021-01-09 10:00:00 status half-configured libexpat1:amd64 2.2.6-2+deb10u1
2021-01-09 10:00:00 status installed libexpat1:amd64 2.2.6-2+deb10u1
2021-01-09 10:00:00 configure python3.7-minimal:amd64 3.7.3-2 <none>
2021-01-09 10:00:00 status unpacked python3.7-minimal:amd64 3.7.3-2
2021-01-09 10:00:00 status half-configured python3.7-minimal:amd64 3.7.3-2
2021-01-09 10:00:01 status installed python3.7-minimal:amd64 3.7.3-2
2021-01-09 10:00:01 startup archives unpack
2021-01-09 10:00:01 install python3-minimal:amd64 <none> 3.7.3-1
2021-01-09 10:00:01 status half-installed python3-minimal:amd64 3.7.3-1
2021-01-09 10:00:01 status unpacked python3-minimal:amd64 3.7.3-1
2021-01-09 10:00:01 install mime-support:all <none> 3.62
2021-01-09 10:00:01 status half-installed mime-support:all 3.62
2021-01-09 10:00:01 status unpacked mime-support:all 3.62
2021-01-09 10:00:01 install libmpdec2:amd64 <none> 2.4.2-2
2021-01-09 10:00:01 status half-installed libmpdec2:amd64 2.4.2-2
2021-01-09 10:00:01 status unpacked libmpdec2:amd64 2.4.2-2
2021-01-09 10:00:01 install libreadline7:amd64 <none> 7.0-5
2021-01-09 10:00:01 status half-installed libreadline7:amd64 7.0-5
2021-01-09 10:00:01 status unpacked libreadline7:amd64 7.0-5
2021-01-09 10:00:01 install libsqlite3-0:amd64 <none> 3.27.2-3
2021-01-09 10:00:01 status half-installed libsqlite3-0:amd64 3.27.2-3
2021-01-09 10:00:01 status unpacked libsqlite3-0:amd64 3.27.2-3
2021-01-09 10:00:01 install libpython3.7-stdlib:amd64 <none> 3.7.3-2
2021-01-09 10:00:01 status half-installed libpython3.7-stdlib:amd64 3.7.3-2
2021-01-09 10:00:01 status unpacked libpython3.7-stdlib:amd64 3.7.3-2
2021-01-09 10:00:01 install python3.7:amd64 <none> 3.7.3-2
2021-01-09 10:00:01 status half-installed python3.7:amd64 3.7.3-2
2021-01-09 10:00:01 status unpacked python3.7:amd64 3.7.3-2
2021-01-09 10:00:01 install libpython3-stdlib:amd64 <none> 3.7.3-1
2021-01-09 10:00:02 status half-installed libpython3-stdlib:amd64 3.7.3-1
2021-01-09 10:00:02 status unpacked libpython3-stdlib:amd64 3.7.3-1
2021-01-09 10:00:02 startup packages configure
2021-01-09 10:00:02 configure python3-minimal:amd64 3.7.3-1 <none>
2021-01-09 10:00:02 status unpacked python3-minimal:amd64 3.7.3-1
2021-01-09 10:00:02 status half-configured python3-minimal:amd64 3.7.3-1
2021-01-09 10:00:02 status installed python3-minimal:amd64 3.7.3-1
2021-01-09 10:00:02 startup archives unpack
2021-01-09 10:00:02 install python3:amd64 <none> 3.7.3-1
2021-01-09 10:00:02 status half-installed python3:amd64 3.7.3-1
2021-01-09 10:00:02 status unpacked python3:amd64 3.7.3-1
2021-01-09 10:00:02 install bzip2:amd64 <none> 1.0.6-9.2~deb10u1
2021-01-09 10:00:02 status half-installed bzip2:amd64 1.0.6-9.2~deb10u1
2021-01-09 10:00:02 status unpacked bzip2:amd64 1.0.6-9.2~deb10u1
2021-01-09 10:00:02 install libmagic-mgc:amd64 <none> 1:5.35-4+deb10u1
2021-01-09 10:00:02 status half-installed libmagic-mgc:amd64 1:5.35-4+deb10u1
2021-01-09 10:00:02 status unpacked libmagic-mgc:amd64 1:5.35-4+deb10u1
2021-01-09 10:00:02 install libmagic1:amd64 <none> 1:5.35-4+deb10u1
2021-01-09 10:00:02 status half-installed libmagic1:amd64 1:5.35-4+deb10u1
2021-01-09 10:00:02 status unpacked libmagic1:amd64 1:5.35-4+deb10u1
2021-01-09 10:00:02 install file:amd64 <none> 1:5.35-4+deb10u1
2021-01-09 10:00:02 status half-installed file:amd64 1:5.35-4+deb10u1
2021-01-09 10:00:02 status unpacked file:amd64 1:5.35-4+deb10u1
2021-01-09 10:00:02 install xz-utils:amd64 <none> 5.2.4-1
2021-01-09 10:00:02 status half-installed xz-utils:amd64 5.2.4-1
2021-01-09 10:00:03 status unpacked xz-utils:amd64 5.2.4-1
2021-01-09 10:00:03 install apparmor:amd64 <none> 2.13.2-10
2021-01-09 10:00:03 status half-installed apparmor:amd64 2.13.2-10
2021-01-09 10:00:03 status triggers-pending systemd:amd64 241-7~deb10u2
2021-01-09 10:00:03 status unpacked apparmor:amd64 2.13.2-10
2021-01-09 10:00:03 install firmware-linux-free:all <none> 3.4
2021-01-09 10:00:03 status half-installed firmware-linux-free:all 3.4
2021-01-09 10:00:03 status unpacked firmware-linux-free:all 3.4
2021-01-09 10:00:03 install linux-image-4.19.0-6-amd64:amd64 <none> 4.19.67-2+deb10u1
2021-01-09 10:00:03 status half-installed linux-image-4.19.0-6-amd64:amd64 4.19.67-2+deb10u1
2021-01-09 10:00:20 status unpacked linux-image-4.19.0-6-amd64:amd64 4.19.67-2+deb10u1
2021-01-09 10:00:20 install linux-image-amd64:amd64 <none> 4.19+105+deb10u1
2021-01-09 10:00:20 status half-installed linux-image-amd64:amd64 4.19+105+deb10u1
2021-01-09 10:00:20 status unpacked linux-image-amd64:amd64 4.19+105+deb10u1
2021-01-09 10:00:20 startup packages configure
2021-01-09 10:00:20 configure mime-support:all 3.62 <none>
2021-01-09 10:00:20 status unpacked mime-support:all 3.62
2021-01-09 10:00:20 status half-configured mime-support:all 3.62
2021-01-09 10:00:21 status installed mime-support:all 3.62
2021-01-09 10:00:21 configure firmware-linux-free:all 3.4 <none>
2021-01-09 10:00:21 status unpacked firmware-linux-free:all 3.4
2021-01-09 10:00:21 status half-configured firmware-linux-free:all 3.4
2021-01-09 10:00:21 status installed firmware-linux-free:all 3.4
2021-01-09 10:00:21 status triggers-pending initramfs-tools:all 0.133+deb10u1
2021-01-09 10:00:21 configure libmagic-mgc:amd64 1:5.35-4+deb10u1 <none>
2021-01-09 10:00:21 status unpacked libmagic-mgc:amd64 1:5.35-4+deb10u1
2021-01-09 10:00:21 status half-configured libmagic-mgc:amd64 1:5.35-4+deb10u1
2021-01-09 10:00:21 status installed libmagic-mgc:amd64 1:5.35-4+deb10u1
2021-01-09 10:00:21 configure libsqlite3-0:amd64 3.27.2-3 <none>
2021-01-09 10:00:21 status unpacked libsqlite3-0:amd64 3.27.2-3
2021-01-09 10:00:21 status half-configured libsqlite3-0:amd64 3.27.2-3
2021-01-09 10:00:21 status installed libsqlite3-0:amd64 3.27.2-3
2021-01-09 10:00:21 configure libmagic1:amd64 1:5.35-4+deb10u1 <none>
2021-01-09 10:00:21 status unpacked libmagic1:amd64 1:5.35-4+deb10u1
2021-01-09 10:00:21 status half-configured libmagic1:amd64 1:5.35-4+deb10u1
2021-01-09 10:00:21 status installed libmagic1:amd64 1:5.35-4+deb10u1
2021-01-09 10:00:21 configure file:amd64 1:5.35-4+deb10u1 <none>
2021-01-09 10:00:21 status unpacked file:amd64 1:5.35-4+deb10u1
2021-01-09 10:00:21 status half-configured file:amd64 1:5.35-4+deb10u1
2021-01-09 10:00:21 status installed file:amd64 1:5.35-4+deb10u1
2021-01-09 10:00:21 configure bzip2:amd64 1.0.6-9.2~deb10u1 <none>
2021-01-09 10:00:21 status unpacked bzip2:amd64 1.0.6-9.2~deb10u1
2021-01-09 10:00:21 status half-configured bzip2:amd64 1.0.6-9.2~deb10u1
2021-01-09 10:00:21 status installed bzip2:amd64 1.0.6-9.2~deb10u1
2021-01-09 10:00:21 configure xz-utils:amd64 5.2.4-1 <none>
2021-01-09 10:00:21 status unpacked xz-utils:amd64 5.2.4-1
2021-01-09 10:00:21 status half-configured xz-utils:amd64 5.2.4-1
2021-01-09 10:00:21 status installed xz-utils:amd64 5.2.4-1
2021-01-09 10:00:21 configure linux-image-4.19.0-6-amd64:amd64 4.19.67-2+deb10u1 <none>
2021-01-09 10:00:21 status unpacked linux-image-4.19.0-6-amd64:amd64 4.19.67-2+deb10u1
2021-01-09 10:00:21 status half-configured linux-image-4.19.0-6-amd64:amd64 4.19.67-2+deb10u1
2021-01-09 10:00:36 status installed linux-image-4.19.0-6-amd64:amd64 4.19.67-2+deb10u1
2021-01-09 10:00:36 configure libmpdec2:amd64 2.4.2-2 <none>
2021-01-09 10:00:36 status unpacked libmpdec2:amd64 2.4.2-2
2021-01-09 10:00:36 status half-configured libmpdec2:amd64 2.4.2-2
2021-01-09 10:00:36 status installed libmpdec2:amd64 2.4.2-2
2021-01-09 10:00:36 configure libreadline7:amd64 7.0-5 <none>
2021-01-09 10:00:36 status unpacked libreadline7:amd64 7.0-5
2021-01-09 10:00:36 status half-configured libreadline7:amd64 7.0-5
2021-01-09 10:00:36 status installed libreadline7:amd64 7.0-5
2021-01-09 10:00:36 configure libpython3.7-stdlib:amd64 3.7.3-2 <none>
2021-01-09 10:00:36 status unpacked libpython3.7-stdlib:amd64 3.7.3-2
2021-01-09 10:00:36 status half-configured libpython3.7-stdlib:amd64 3.7.3-2
2021-01-09 10:00:36 status installed libpython3.7-stdlib:amd64 3.7.3-2
2021-01-09 10:00:36 configure linux-image-amd64:amd64 4.19+105+deb10u1 <none>
2021-01-09 10:00:36 status unpacked linux-image-amd64:amd64 4.19+105+deb10u1
2021-01-09 10:00:36 status half-configured linux-image-amd64:amd64 4.19+105+deb10u1
2021-01-09 10:00:36 status installed linux-image-amd64:amd64 4.19+105+deb10u1
